accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause,total_injure,total_dead
2017-10-18,16:34:34,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-10-18,02:23:23,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,doze off,1,0
2017-10-18,19:28:28,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-10-19,11:58:58,ฉลองรัช,normal,0,0,0,0,car/road condition,0,0
2017-10-19,22:14:14,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-10-19,13:15:15,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2017-10-19,04:41:41,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-10-19,07:37:37,บูรพาวิถี,normal,2,1,0,0,Off limit speed,3,0
2017-10-20,06:10:10,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Off limit speed,0,0
2017-10-20,17:35:35,ฉลองรัช,normal,0,0,0,0,car/road condition,0,0
2017-10-20,22:53:53,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-10-21,04:27:27,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-10-21,12:47:47,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-10-21,13:57:57,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-10-21,22:08:08,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-10-22,22:14:14,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2017-10-22,00:41:41,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-10-22,21:02:02,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-10-22,01:11:11,ศรีรัช,rain,0,0,0,0,Off limit speed,0,0
2017-10-22,01:37:37,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-10-23,07:30:30,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-10-24,20:34:34,ศรีรัช,rain,0,1,0,0,Off limit speed,1,0
2017-10-24,09:23:23,ศรีรัช-วงแหวนรอบนอก,rain,0,0,0,0,Change lane instantly,0,0
2017-10-24,13:53:53,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-10-24,14:23:23,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-10-25,15:00:00,อุดรรัถยา,normal,0,0,0,0,car/road condition,0,0
2017-10-25,02:28:28,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-10-25,22:20:20,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-10-25,20:00:00,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Off limit speed,0,0
2017-10-25,10:05:05,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2017-10-27,22:19:19,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-10-27,15:51:51,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2017-10-27,17:54:54,ฉลองรัช,normal,1,0,0,0,Off limit speed,1,0
2017-10-27,16:20:20,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-10-27,19:01:01,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-10-28,18:42:42,บางพลี-สุขสวัสดิ์,normal,2,0,0,0,Off limit speed,2,0
2017-10-28,00:10:10,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-10-28,18:42:42,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-10-29,13:22:22,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-10-30,20:19:19,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-10-30,15:27:27,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-10-31,21:28:28,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Off limit speed,2,0
2017-10-31,03:18:18,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,doze off,0,0
2017-10-31,21:36:36,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-01,21:55:55,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-11-01,04:28:28,ศรีรัช,normal,0,1,0,0,Change lane instantly,1,0
2017-11-02,18:39:39,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-11-03,03:05:05,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,doze off,1,0
2017-11-03,00:52:52,อุดรรัถยา,normal,0,1,0,0,Off limit speed,1,0
2017-11-03,14:45:45,ฉลองรัช,normal,1,0,0,0,Change lane instantly,1,0
2017-11-03,07:40:40,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-03,19:54:54,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-11-03,15:49:49,ฉลองรัช,normal,1,0,0,0,Off limit speed,1,0
2017-11-03,09:04:04,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-04,17:33:33,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-11-04,04:15:15,บูรพาวิถี,normal,2,1,0,0,Off limit speed,3,0
2017-11-04,12:12:12,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-11-06,20:10:10,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-06,18:28:28,บูรพาวิถี,normal,0,0,0,0,doze off,0,0
2017-11-06,07:28:28,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-07,09:49:49,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-11-07,16:49:49,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-11-07,14:36:36,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-07,19:40:40,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-07,16:30:30,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-08,04:32:32,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-11-09,02:20:20,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-09,06:01:01,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-09,18:58:58,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-09,06:15:15,ฉลองรัช,normal,0,0,0,0,car/road condition,0,0
2017-11-09,08:24:24,บูรพาวิถี,normal,2,0,0,0,Off limit speed,2,0
2017-11-10,13:20:20,ศรีรัช-วงแหวนรอบนอก,normal,1,0,0,0,Change lane instantly,1,0
2017-11-10,12:38:38,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-10,13:46:46,บางพลี-สุขสวัสดิ์,normal,3,0,0,0,car/road condition,3,0
2017-11-10,13:07:07,ทางหลวงพิเศษหมายเลข 37,normal,0,1,0,0,Off limit speed,1,0
2017-11-11,09:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-11-12,02:02:02,ศรีรัช,normal,3,0,0,0,Off limit speed,3,0
2017-11-12,20:59:59,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2017-11-12,05:29:29,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,car/road condition,1,0
2017-11-13,09:41:41,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,car/road condition,1,0
2017-11-13,20:38:38,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2017-11-14,12:40:40,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-14,05:38:38,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-11-15,13:33:33,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-11-15,16:23:23,บูรพาวิถี,rain,0,0,0,0,Off limit speed,0,0
2017-11-15,16:42:42,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-15,20:55:55,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-11-15,21:33:33,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-15,01:57:57,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-16,22:00:00,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-17,06:46:46,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-17,00:05:05,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,doze off,0,0
2017-11-17,23:39:39,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-18,09:12:12,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-18,08:49:49,บางพลี-สุขสวัสดิ์,normal,0,0,1,0,Off limit speed,0,1
2017-11-18,15:16:16,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-18,17:23:23,ฉลองรัช,normal,0,1,0,0,Change lane instantly,1,0
2017-11-18,06:52:52,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-18,20:49:49,ทางหลวงพิเศษหมายเลข 37,normal,3,0,0,0,Off limit speed,3,0
2017-11-19,01:32:32,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-11-20,07:14:14,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-20,17:48:48,บางพลี-สุขสวัสดิ์,rain,0,0,0,0,Off limit speed,0,0
2017-11-20,13:12:12,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-20,23:40:40,ศรีรัช,normal,6,1,0,0,Off limit speed,7,0
2017-11-20,00:47:47,เฉลิมมหานคร,rain,0,0,0,0,Off limit speed,0,0
2017-11-21,05:35:35,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-21,20:07:07,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-21,04:52:52,ฉลองรัช,normal,0,0,1,0,Change lane instantly,0,1
2017-11-21,23:14:14,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-21,18:10:10,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-11-21,15:17:17,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-21,02:30:30,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-21,20:09:09,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2017-11-21,18:10:10,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-11-22,14:22:22,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-23,23:01:01,ศรีรัช,normal,1,2,0,0,Change lane instantly,3,0
2017-11-23,13:59:59,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-24,01:27:27,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2017-11-24,12:33:33,ฉลองรัช,normal,0,1,0,0,doze off,1,0
2017-11-24,18:40:40,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-11-24,17:50:50,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-11-24,14:34:34,ศรีรัช,normal,0,0,0,0,doze off,0,0
2017-11-25,12:28:28,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-25,03:15:15,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-11-26,22:34:34,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2017-11-27,20:04:04,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-27,21:48:48,ศรีรัช,normal,1,0,0,0,Off limit speed,1,0
2017-11-27,10:58:58,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Off limit speed,0,0
2017-11-28,21:30:30,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-28,12:57:57,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-11-28,16:25:25,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-11-29,10:28:28,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2017-11-29,14:40:40,บางพลี-สุขสวัสดิ์,normal,2,1,0,0,Change lane instantly,3,0
2017-11-29,18:31:31,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-11-29,07:28:28,บูรพาวิถี,normal,2,0,0,0,car/road condition,2,0
2017-11-30,08:59:59,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2017-11-30,05:01:01,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-11-30,16:03:03,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-11-30,16:39:39,S1,normal,0,0,0,0,car/road condition,0,0
2017-12-01,15:37:37,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-12-01,21:07:07,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-01,20:02:02,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-12-01,00:22:22,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-12-02,00:33:33,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-02,18:45:45,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-02,13:09:09,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-12-03,21:20:20,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Off limit speed,0,0
2017-12-03,05:45:45,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-12-03,04:23:23,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-03,01:56:56,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-03,13:31:31,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-12-03,14:19:19,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-12-03,20:49:49,เฉลิมมหานคร,normal,1,1,0,0,Off limit speed,2,0
2017-12-03,02:05:05,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-12-04,00:39:39,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-04,23:36:36,ฉลองรัช,normal,1,1,0,0,Off limit speed,2,0
2017-12-04,22:25:25,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-12-04,00:08:08,บางพลี-สุขสวัสดิ์,normal,3,0,0,0,car/road condition,3,0
2017-12-04,18:40:40,เฉลิมมหานคร,normal,4,3,0,0,Off limit speed,7,0
2017-12-05,11:43:43,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-12-05,23:45:45,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-12-05,02:40:40,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2017-12-05,00:41:41,เฉลิมมหานคร,normal,2,0,0,0,Off limit speed,2,0
2017-12-05,00:00:00,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-06,17:23:23,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-07,18:53:53,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-12-07,13:37:37,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-12-07,12:17:17,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-12-07,12:48:48,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-07,16:26:26,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-08,15:11:11,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Change lane instantly,2,0
2017-12-08,01:35:35,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-08,23:55:55,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,car/road condition,1,0
2017-12-08,06:08:08,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-08,23:29:29,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-12-09,16:22:22,บูรพาวิถี,normal,0,1,0,0,doze off,1,0
2017-12-09,16:24:24,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-09,04:46:46,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-10,00:05:05,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2017-12-10,16:33:33,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-10,01:30:30,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-12-10,19:32:32,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2017-12-10,08:30:30,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-11,09:25:25,ศรีรัช-วงแหวนรอบนอก,normal,1,0,0,0,Change lane instantly,1,0
2017-12-11,05:05:05,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2017-12-11,12:05:05,อุดรรัถยา,normal,2,0,0,0,Change lane instantly,2,0
2017-12-11,00:34:34,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-11,03:50:50,บูรพาวิถี,normal,2,0,0,0,Off limit speed,2,0
2017-12-12,05:20:20,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-12,17:53:53,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-12,15:25:25,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-12-13,06:30:30,บางพลี-สุขสวัสดิ์,normal,2,0,0,0,doze off,2,0
2017-12-13,07:48:48,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-12-13,17:03:03,ศรีรัช,normal,2,0,0,0,Off limit speed,2,0
2017-12-14,12:58:58,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-14,20:55:55,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-12-16,04:24:24,ฉลองรัช,normal,8,5,1,0,Off limit speed,13,1
2017-12-16,22:09:09,ศรีรัช,normal,2,0,0,0,Change lane instantly,2,0
2017-12-16,14:52:52,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-17,22:58:58,ฉลองรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-17,01:38:38,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-12-17,08:18:18,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2017-12-17,08:34:34,บูรพาวิถี,normal,1,1,0,0,car/road condition,2,0
2017-12-17,00:04:04,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-12-17,04:26:26,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-17,00:07:07,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2017-12-18,06:12:12,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-12-19,12:48:48,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-12-19,22:14:14,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-20,10:21:21,อุดรรัถยา,normal,2,3,0,0,Change lane instantly,5,0
2017-12-20,22:39:39,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-21,00:05:05,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-12-21,09:53:53,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
